ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
2951	4220.93	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	8.060317330552381	4.691036244570338	0.002703960527389567	5.513591832189518	0.930
2993	1175.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	2.243788184925845	1.3058656711601817	0.000752714122168039	1.5348443122304047	0.930
1357	654.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	1.248882955694896	0.7268392756925608	0.00041895747735991274	0.8542878129350508	0.930
2548	1214.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	2.3182628565957244	1.3492092976923071	0.0007776978249463825	1.5857880808916696	0.930
1326	421.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.8039445326415156	0.4678888915390949	0.0002696958684533995	0.5499314514459578	0.930
1488	15453.33	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	29.509786614263923	17.174445235838103	0.009899523170657891	20.185919706825093	0.930
1231	2856.4	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	4.5868069344680125	3.31348226816507	0.002538148647860933	4.077434276842674	0.877
401	931.91	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	1.496461017469572	1.0810346101826462	0.0008280794379036837	1.3302764938147518	0.877
1236	7317.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	11.749638124738288	8.487869260665109	0.006501762237921316	10.444820964731077	0.877
967	34136.44	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	54.816293134732966	39.59896675475453	0.030333062256261683	48.72885119219414	0.877
2998	2313.45	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	3.714937859734289	2.6836491924403028	0.0020556924763317024	3.3023877355278266	0.877
1000	820.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	1.3167559467384715	0.9512167273124763	0.0007286381078441272	1.1705279747272765	0.877
2748	13681.419999999998	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	24.46256909396297	15.095786325323024	0.007627735602332795	15.931593688456367	0.889
604	26422.61	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	47.24399388132497	29.15414297034544	0.014731269342184845	30.768318398860952	0.889
835	29730.37	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	53.158314730056084	32.80385463590723	0.016575428699617936	34.620103399170006	0.889
659	3894.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	6.962526115848488	4.296556348011235	0.0021710028955681435	4.534443487799447	0.889
47	27625.0	URBANO	334	0.7253248844625255	0.5336949514260944	52.89775158339803	28.23126296185122	0	28.23126296185122	0.871
39	5868.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	10.492065548998184	6.474625744768856	0.003271557522135045	6.8331059030321395	0.889
2955	39826.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	76.05200702370784	44.261622314574815	0.025512844791033468	52.022731556500524	0.930
609	6450.6	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	12.318110694198007	7.169035828413506	0.004132304439538002	8.426099336573149	0.930
2928	32169.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	61.430146485854905	35.75182363876756	0.020607711145552036	42.020771642672244	0.930
2298	340.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.6492663684040744	0.37786751335698876	0.00021780663960607085	0.44412516268794694	0.930
