tension	ID_Bus	Coord_X	Coord_Y	modelo	estado
33 kV	1338.0	2596940.9505289984	6488345.482249448	NULL	NULL
33 kV	1339.0	2597086.406555545	6488319.207588718	NULL	NULL
33 kV	1340.0	2597255.9738783697	6488290.019337598	NULL	NULL
33 kV	1341.0	2597428.127729925	6488271.944660295	NULL	NULL
33 kV	1342.0	2597600.164696238	6488244.522252182	NULL	NULL
33 kV	1343.0	2597812.6262323963	6488200.89481239	NULL	NULL
33 kV	1344.0	2598013.0249307547	6488082.620344756	NULL	NULL
33 kV	1345.0	2598198.994168712	6487962.549234127	NULL	NULL
33 kV	1346.0	2598275.9513341505	6487906.452543162	NULL	NULL
33 kV	1347.0	2598390.5672107926	6487827.224601788	NULL	NULL
33 kV	1348.0	2598511.594105761	6487767.640942869	NULL	NULL
33 kV	1349.0	2598690.6601533596	6487736.116632082	NULL	NULL
33 kV	1350.0	2598816.3652176945	6487664.8834079495	NULL	NULL
33 kV	1351.0	2598945.145715382	6487524.13549565	NULL	NULL
33 kV	1352.0	2599071.9314648504	6487412.036647958	NULL	NULL
33 kV	1353.0	2599153.7068964005	6487339.734067652	NULL	NULL
33 kV	1354.0	2599226.000996655	6487296.95607017	NULL	NULL
33 kV	1355.0	2599326.008331471	6487251.392135718	NULL	NULL
33 kV	1356.0	2599442.7733702217	6487260.158987733	NULL	NULL
33 kV	1357.0	2599603.4725285396	6487274.618093565	NULL	NULL
33 kV	1358.0	2599830.14725283	6487307.997625217	NULL	NULL
33 kV	1359.0	2600163.1072370745	6487349.123353562	NULL	NULL
33 kV	1360.0	2600296.5287490385	6487376.756720068	NULL	NULL
33 kV	1361.0	2600480.107028089	6487391.352685409	NULL	NULL
33 kV	1362.0	2600634.673643027	6487374.721461271	NULL	NULL
33 kV	1363.0	2600820.801177716	6487355.58670444	NULL	NULL
33 kV	1364.0	2600957.6956227496	6487338.647375353	NULL	NULL
33 kV	1365.0	2601174.017914154	6487347.239834041	NULL	NULL
33 kV	1366.0	2601241.3308307417	6487364.665925084	NULL	NULL
33 kV	1367.0	2601311.645305122	6487361.013813308	NULL	NULL
33 kV	1368.0	2601437.3121460997	6487321.67460432	NULL	NULL
33 kV	1369.0	2601578.3094142494	6487280.931898298	NULL	NULL
33 kV	1370.0	2601737.0499081286	6487246.587867865	NULL	NULL
33 kV	1371.0	2601873.4786815634	6487226.421711977	NULL	NULL
33 kV	1372.0	2601975.8857471016	6487188.04816843	NULL	NULL
33 kV	1373.0	2602153.02083032	6487114.6910964595	NULL	NULL
33 kV	1374.0	2602242.2584807235	6487084.27256909	NULL	NULL
33 kV	1375.0	2602364.844158633	6487037.347721413	NULL	NULL
33 kV	1376.0	2602793.432158351	6486878.377801023	NULL	NULL
33 kV	1377.0	2603110.1888346355	6486758.74819862	NULL	NULL
33 kV	1378.0	2603366.46194568	6486673.154985937	NULL	NULL
33 kV	1379.0	2603462.8859284325	6486655.672097523	NULL	NULL
33 kV	1380.0	2603888.2879127227	6486636.397584768	NULL	NULL
33 kV	1381.0	2604205.9954920276	6486629.030762345	NULL	NULL
33 kV	1382.0	2604717.75465714	6486610.297790835	NULL	NULL
33 kV	1383.0	2604847.161664259	6486605.244343281	NULL	NULL
33 kV	1384.0	2605280.4277382023	6486739.595515285	NULL	NULL
33 kV	1385.0	2605579.7251403434	6486816.35574999	NULL	NULL
33 kV	1386.0	2606051.0116247907	6486985.391574435	NULL	NULL
33 kV	1387.0	2606180.5896394625	6487104.63270613	NULL	NULL
33 kV	1388.0	2606301.8771542897	6487138.439462291	NULL	NULL
33 kV	1389.0	2606367.6468199524	6487123.4354253085	NULL	NULL
33 kV	1390.0	2606432.543976563	6487095.9473527605	NULL	NULL
33 kV	1391.0	2606484.130623812	6487092.374673081	NULL	NULL
33 kV	1392.0	2607321.8722968255	6487970.6085894145	NULL	NULL
33 kV	1393.0	2596106.301923904	6488585.859518234	NULL	NULL
33 kV	1394.0	2596094.4354106057	6488569.210979517	NULL	NULL
33 kV	1395.0	2596051.1399656697	6488521.882534126	NULL	NULL
33 kV	1396.0	2596072.7147697047	6488494.160225736	NULL	NULL
33 kV	1397.0	2596328.2442665356	6488087.177436299	NULL	NULL
33 kV	1398.0	2596347.860092817	6488017.049238035	NULL	NULL
33 kV	1399.0	2596392.4245871175	6487775.382280338	NULL	NULL
33 kV	1400.0	2596411.1223224225	6487587.587088834	NULL	NULL
33 kV	1401.0	2596451.9187946813	6487407.491967874	NULL	NULL
33 kV	1402.0	2596434.2143619303	6486785.0889425315	NULL	NULL
33 kV	1403.0	2596423.2683250923	6486293.621181425	NULL	NULL
33 kV	1404.0	2596390.2737142094	6486000.603746499	NULL	NULL
33 kV	1405.0	2596252.97070563	6485709.168843264	NULL	NULL
33 kV	1406.0	2596182.2459127153	6485441.314928067	NULL	NULL
33 kV	1407.0	2596108.671041538	6485217.278774607	NULL	NULL
33 kV	1408.0	2596015.101506123	6484911.243689339	NULL	NULL
33 kV	1409.0	2596001.482158782	6484760.279940624	NULL	NULL
33 kV	1410.0	2595981.1004034784	6484581.133563876	NULL	NULL
33 kV	1411.0	2595932.9326516036	6484398.37021748	NULL	NULL
33 kV	1412.0	2595872.002371024	6484300.55931863	NULL	NULL
33 kV	1413.0	2595772.483783416	6484179.622785036	NULL	NULL
33 kV	1414.0	2595721.7515713987	6484071.574537149	NULL	NULL
33 kV	1415.0	2595642.5379649005	6484033.352468564	NULL	NULL
33 kV	1416.0	2595560.078948525	6483972.113860705	NULL	NULL
33 kV	1417.0	2595489.4172311802	6483961.909049052	NULL	NULL
33 kV	1418.0	2607419.2854708727	6488073.178559409	NULL	NULL
33 kV	1419.0	2608669.4925594595	6489387.605705578	NULL	NULL
33 kV	1420.0	2610729.1665901695	6491547.659730193	NULL	NULL
33 kV	1421.0	2612065.8991037807	6492947.618176817	NULL	NULL
33 kV	1422.0	2612338.3686761563	6493236.303547314	Fusible	Cerrado
33 kV	1423.0	2616365.7170694773	6497462.470717548	NULL	NULL
33 kV	1424.0	2616441.261292671	6497399.569654298	NULL	NULL
33 kV	1425.0	2621261.256031011	6502462.025662965	NULL	NULL
33 kV	1426.0	2621480.1288635368	6502644.761907773	NULL	NULL
33 kV	1427.0	2621433.79317216	6502728.016435833	NULL	NULL
33 kV	1428.0	2622283.1931522107	6503179.015246697	NULL	NULL
33 kV	1429.0	2623133.567848091	6503640.764777638	NULL	NULL
33 kV	1430.0	2623818.007604906	6504009.998825309	NULL	NULL
33 kV	1431.0	2624064.8127955394	6504045.52565901	NULL	NULL
33 kV	1432.0	2624957.774319221	6503773.019892752	NULL	NULL
33 kV	1433.0	2625233.062520394	6503679.915982006	NULL	NULL
33 kV	1434.0	2625637.168746463	6503568.666182267	NULL	NULL
33 kV	1435.0	2627052.9438722352	6503122.995783439	NULL	NULL
33 kV	1436.0	2627265.8411529963	6503062.008778462	NULL	NULL
33 kV	1437.0	2627360.8510598755	6503020.394466512	NULL	NULL
33 kV	1438.0	2627582.7393621923	6502870.3199133035	NULL	NULL
33 kV	1439.0	2627600.3388513783	6502855.84610571	NULL	NULL
33 kV	1440.0	2627654.818129976	6502846.709212531	NULL	NULL
33 kV	1441.0	2625618.709510722	6503852.664204203	NULL	NULL
33 kV	1442.0	2625798.695094406	6503963.418414854	NULL	NULL
33 kV	1443.0	2625986.7347896276	6504069.293111112	NULL	NULL
33 kV	1444.0	2626160.69546921	6504161.557245165	NULL	NULL
33 kV	1445.0	2626432.5541604264	6504305.7365705315	NULL	NULL
33 kV	1446.0	2626529.037053453	6504356.904201601	NULL	NULL
33 kV	1447.0	2627687.019362945	6502910.622205053	Fusible	Cerrado
33 kV	1448.0	2627659.8402171573	6503048.750363455	NULL	NULL
33 kV	1449.0	2627535.439708288	6503679.441078277	NULL	NULL
33 kV	1450.0	2627495.435557909	6503868.248113624	NULL	NULL
33 kV	1451.0	2627486.225467013	6503921.440334744	NULL	NULL
33 kV	1452.0	2627475.0944762127	6503988.45080725	NULL	NULL
33 kV	1453.0	2627489.9187764833	6504102.958766271	NULL	NULL
33 kV	1454.0	2627522.8028001487	6504257.117737444	NULL	NULL
33 kV	1455.0	2627535.466736261	6504315.584821742	NULL	NULL
33 kV	1456.0	2627531.1278582364	6504391.330096584	NULL	NULL
33 kV	1457.0	2627521.9936922765	6504416.123436717	NULL	NULL
33 kV	1458.0	2627497.1475350726	6504473.922789669	NULL	NULL
33 kV	1459.0	2627445.6734671113	6504561.854144799	NULL	NULL
33 kV	1460.0	2627379.0303145507	6504684.526056468	NULL	NULL
33 kV	1461.0	2627344.949158242	6504753.300911608	NULL	NULL
33 kV	1462.0	2627338.358187991	6504767.282797529	NULL	NULL
33 kV	1463.0	2627325.3810415426	6504786.96664435	NULL	NULL
33 kV	1464.0	2627353.3926879363	6504800.9152741255	NULL	NULL
33 kV	1465.0	2627479.421625215	6504865.655125334	NULL	NULL
33 kV	1466.0	2627486.883734402	6504877.958641904	NULL	NULL
33 kV	1467.0	2627545.0419965517	6504906.211200457	NULL	NULL
33 kV	1468.0	2627510.769979513	6504993.245739873	NULL	NULL
33 kV	1469.0	2627425.9463097067	6505153.26124863	NULL	NULL
33 kV	1470.0	2653080.818433555	6512366.640465988	NULL	NULL
33 kV	1471.0	2653223.5226982073	6512490.800389591	NULL	NULL
33 kV	1472.0	2653534.0202267272	6512664.7728341	NULL	NULL
33 kV	1473.0	2653682.3876402862	6512750.490332322	NULL	NULL
33 kV	1474.0	2653940.8434100384	6512855.224975353	NULL	NULL
33 kV	1475.0	2654490.2986232266	6513289.223171177	NULL	NULL
33 kV	1476.0	2654589.234293792	6513426.512405545	NULL	NULL
33 kV	1477.0	2655558.035691992	6514142.304195929	NULL	NULL
33 kV	1478.0	2656167.9653032054	6514714.981614767	NULL	NULL
33 kV	1479.0	2656321.9091859246	6514914.423829037	NULL	NULL
33 kV	1480.0	2656359.7718382543	6515048.067035237	NULL	NULL
33 kV	1481.0	2656550.5236648745	6515388.803309232	NULL	NULL
33 kV	1482.0	2656563.8935884126	6516305.097727208	NULL	NULL
33 kV	1483.0	2656601.5872746226	6516854.052999086	NULL	NULL
33 kV	1484.0	2656561.3995846505	6516880.270925463	NULL	NULL
33 kV	1485.0	2656638.1170075196	6516995.43419557	NULL	NULL
33 kV	1486.0	2656694.37782692	6517109.235318154	NULL	NULL
33 kV	1487.0	2656712.7374886842	6517254.503945721	NULL	NULL
33 kV	1488.0	2656725.145522356	6517352.680363749	NULL	NULL
33 kV	1489.0	2656708.736929401	6517428.0728172595	NULL	NULL
33 kV	1490.0	2656670.8629417075	6517602.08942399	NULL	NULL
33 kV	1491.0	2656605.4079623227	6517711.227395699	NULL	NULL
33 kV	1492.0	2656572.3909432595	6517770.136965989	NULL	NULL
33 kV	1493.0	2656594.0964299655	6517780.98215468	NULL	NULL
33 kV	1494.0	2656555.833111285	6517948.327770936	NULL	NULL
13,2 kV	1495.0	2571725.4886197313	6492735.448712023	NULL	NULL
13,2 kV	1496.0	2566664.9106336613	6497829.150913749	NULL	NULL
13,2 kV	1497.0	2568987.5415219665	6496556.848763768	NULL	NULL
13,2 kV	1498.0	2569017.4542427314	6496693.738782899	NULL	NULL
13,2 kV	1499.0	2568951.3318099584	6496707.432115425	NULL	NULL
13,2 kV	1500.0	2567100.224856779	6500117.845144796	Fusible	Cerrado
13,2 kV	1501.0	2567089.7932977215	6500110.341715237	NULL	NULL
13,2 kV	1502.0	2567271.6835261704	6499840.59608324	NULL	NULL
13,2 kV	1503.0	2568308.0129477405	6499193.198049053	NULL	NULL
13,2 kV	1504.0	2568029.088098996	6497874.396542735	Fusible	Cerrado
13,2 kV	1505.0	2568014.761025795	6497805.9590016	NULL	NULL
13,2 kV	1506.0	2567779.6904573347	6497705.831784526	NULL	NULL
13,2 kV	1507.0	2567533.72856748	6497810.584490439	NULL	NULL
13,2 kV	1508.0	2661413.1819693684	6516295.378871144	NULL	NULL
13,2 kV	1509.0	2661429.177791209	6516237.751262043	NULL	NULL
13,2 kV	1510.0	2661456.6620609486	6516138.56047844	NULL	NULL
13,2 kV	1511.0	2661559.3831290584	6515905.59180236	NULL	NULL
13,2 kV	1512.0	2661704.3490502234	6515561.348572746	NULL	NULL
13,2 kV	1513.0	2565876.209221955	6503621.6170214135	NULL	NULL
13,2 kV	1514.0	2568136.767322913	6499200.866273543	NULL	NULL
13,2 kV	1515.0	2639241.1225162367	6537576.616654497	Fusible	Cerrado
13,2 kV	1516.0	2639014.8009364232	6537430.541370048	NULL	NULL
13,2 kV	1517.0	2638797.579202091	6537316.624087131	NULL	NULL
13,2 kV	1518.0	2638400.1640959643	6537209.746132836	NULL	NULL
13,2 kV	1519.0	2638076.410755503	6537127.496582268	NULL	NULL
13,2 kV	1520.0	2637983.7117901547	6537110.196885564	NULL	NULL
13,2 kV	1521.0	2637750.1174774272	6537126.23275429	NULL	NULL
13,2 kV	1522.0	2637458.8271622667	6536998.627822717	NULL	NULL
13,2 kV	1523.0	2637099.0405151565	6536941.446579163	NULL	NULL
13,2 kV	1524.0	2636565.748806684	6536862.545755438	NULL	NULL
13,2 kV	1525.0	2635918.4301823783	6536707.136426665	NULL	NULL
13,2 kV	1526.0	2635759.4658436496	6536646.861788114	NULL	NULL
13,2 kV	1527.0	2635466.3812847477	6536502.0284164585	NULL	NULL
13,2 kV	1528.0	2635327.507007477	6536433.17732223	NULL	NULL
13,2 kV	1529.0	2634883.7147840476	6536223.941418217	NULL	NULL
13,2 kV	1530.0	2633785.4193680203	6535914.480786189	NULL	NULL
13,2 kV	1531.0	2569433.076710842	6497937.203776639	NULL	NULL
13,2 kV	1532.0	2569444.4090336245	6497975.278166333	NULL	NULL
13,2 kV	1533.0	2569413.4154703245	6497999.466750412	NULL	NULL
13,2 kV	1534.0	2566556.4824555423	6500519.317417707	NULL	NULL
13,2 kV	1535.0	2566560.394013615	6500518.6787659405	Fusible	Cerrado
13,2 kV	1536.0	2567703.454984	6497327.14078764	NULL	NULL
13,2 kV	1537.0	2567723.8079089425	6497452.379561626	NULL	NULL
13,2 kV	1538.0	2565034.788549488	6501483.719290505	NULL	NULL
13,2 kV	1539.0	2565419.899492696	6501665.628030988	Fusible	Cerrado
13,2 kV	1540.0	2565377.7689682483	6501673.463683011	NULL	NULL
13,2 kV	1541.0	2574170.186870862	6497434.3472601045	NULL	NULL
13,2 kV	1542.0	2563906.671274595	6496032.571996834	NULL	NULL
13,2 kV	1543.0	2567337.8023389145	6498021.02196445	NULL	NULL
13,2 kV	1544.0	2567343.78870186	6497992.261785137	Interruptor	Cerrado
13,2 kV	1545.0	2567330.874236826	6497983.18468575	NULL	NULL
13,2 kV	1546.0	2574811.4260548777	6495067.669109024	NULL	NULL
13,2 kV	1547.0	2565991.614150564	6497669.195988389	NULL	NULL
13,2 kV	1548.0	2566312.784728725	6497602.422838314	NULL	NULL
13,2 kV	1549.0	2569100.959500169	6499847.579043533	NULL	NULL
13,2 kV	1550.0	2569126.9074036293	6499974.082654792	Fusible	Cerrado
13,2 kV	1551.0	2569187.59181243	6500346.137510293	Fusible	Cerrado
13,2 kV	1552.0	2569208.776142443	6500359.6183428755	Seccionalizador	Cerrado
13,2 kV	1553.0	2569248.35335152	6500532.589158167	NULL	NULL
13,2 kV	1554.0	2569515.96547074	6501660.369161369	Fusible	Cerrado
13,2 kV	1555.0	2570042.9947004365	6501520.60479412	NULL	NULL
13,2 kV	1556.0	2568974.0256117554	6498719.581934272	NULL	NULL
13,2 kV	1557.0	2569268.839618165	6498640.873390749	NULL	NULL
13,2 kV	1558.0	2569261.695308802	6498604.09133981	NULL	NULL
13,2 kV	1559.0	2569257.451600578	6498582.160344761	NULL	NULL
13,2 kV	1560.0	2569312.0370514877	6498844.084500536	NULL	NULL
13,2 kV	1561.0	2569304.0878492435	6498806.739590571	NULL	NULL
13,2 kV	1562.0	2569333.2549871965	6498944.29000741	Fusible	Cerrado
13,2 kV	1563.0	2569273.1992041315	6498984.226980789	NULL	NULL
13,2 kV	1564.0	2569338.8125912654	6498970.538931526	NULL	NULL
13,2 kV	1565.0	2570361.967728762	6499493.885491617	NULL	NULL
13,2 kV	1566.0	2565965.2157964525	6497654.958411592	Fusible	Cerrado
13,2 kV	1567.0	2565590.2949880417	6497735.457380646	NULL	NULL
13,2 kV	1568.0	2565463.7647745535	6497762.586867484	NULL	NULL
13,2 kV	1569.0	2567333.4193132184	6497994.484687742	NULL	NULL
13,2 kV	1570.0	2567400.215941797	6498024.132657046	NULL	NULL
13,2 kV	1571.0	2563275.936742035	6502940.135357235	NULL	NULL
13,2 kV	1572.0	2564878.518395349	6501909.605292415	NULL	NULL
13,2 kV	1573.0	2565703.6857418413	6502936.972944186	NULL	NULL
13,2 kV	1574.0	2567637.5327009386	6492649.206569842	Cuchilla-Fusible	Abierto
13,2 kV	1575.0	2568756.2662376487	6495052.34578123	NULL	NULL
13,2 kV	1576.0	2569060.6212277454	6494991.982738646	NULL	NULL
13,2 kV	1577.0	2569540.772583831	6495364.242276612	NULL	NULL
13,2 kV	1578.0	2570094.27183735	6494773.724684623	NULL	NULL
13,2 kV	1579.0	2566280.642452009	6497458.856156283	NULL	NULL
13,2 kV	1580.0	2566566.334365059	6497350.810074516	NULL	NULL
13,2 kV	1581.0	2567116.2525053006	6500771.020725523	NULL	NULL
13,2 kV	1582.0	2567938.045884159	6500618.832131546	NULL	NULL
13,2 kV	1583.0	2569050.353136223	6504157.664436935	NULL	NULL
13,2 kV	1584.0	2569086.882283237	6504066.138943017	NULL	NULL
13,2 kV	1585.0	2569235.707467644	6503810.382670694	NULL	NULL
13,2 kV	1586.0	2569422.925556086	6503508.064684559	NULL	NULL
13,2 kV	1587.0	2569540.1929399134	6503381.408155105	NULL	NULL
13,2 kV	1588.0	2569753.489182345	6503246.188948092	NULL	NULL
13,2 kV	1589.0	2569832.3337084153	6503200.516615923	NULL	NULL
13,2 kV	1590.0	2568710.315766672	6499032.639330141	NULL	NULL
33 kV	1591.0	2627723.9505597134	6502859.385493117	Fusible	Cerrado
33 kV	1592.0	2627321.053258839	6505100.431541613	NULL	NULL
33 kV	1593.0	2627188.784851472	6505029.364901901	NULL	NULL
33 kV	1594.0	2627158.2109408295	6505031.356251628	NULL	NULL
33 kV	1595.0	2627041.478107155	6504968.531978694	NULL	NULL
33 kV	1596.0	2626881.152660551	6504887.838790527	NULL	NULL
33 kV	1597.0	2626935.4268426695	6504782.216786084	NULL	NULL
33 kV	1598.0	2656480.2488606945	6518138.808632844	NULL	NULL
33 kV	1599.0	2656418.84486193	6518237.90859474	NULL	NULL
33 kV	1600.0	2656361.6574415234	6518337.180711245	NULL	NULL
33 kV	1601.0	2656352.6372605655	6518341.704805175	NULL	NULL
33 kV	1602.0	2656329.9942864	6518351.730205433	NULL	NULL
33 kV	1603.0	2656299.703369431	6518421.707440525	NULL	NULL
33 kV	1604.0	2656280.3708840352	6518474.8115826	NULL	NULL
33 kV	1605.0	2656315.2859017323	6518492.694625448	NULL	NULL
33 kV	1606.0	2656340.110535153	6518509.56995979	NULL	NULL
33 kV	1607.0	2656407.410989832	6518541.099517634	NULL	NULL
13,2 kV	1608.0	2567568.499125404	6497977.61301825	Fusible	Cerrado
13,2 kV	1609.0	2568085.391693007	6498146.296777917	Cuchilla	Cerrado
13,2 kV	1610.0	2571915.9453547252	6503423.040265192	NULL	NULL
13,2 kV	1611.0	2568364.0646489523	6499490.27996419	Fusible	Cerrado
13,2 kV	1612.0	2567379.7427241853	6498045.216966523	NULL	NULL
13,2 kV	1613.0	2567410.592416192	6498036.232978179	NULL	NULL
13,2 kV	1614.0	2574666.290549168	6496173.277591284	NULL	NULL
13,2 kV	1615.0	2566158.8869272554	6501136.02682689	NULL	NULL
13,2 kV	1616.0	2568976.4449005136	6497062.587890578	NULL	NULL
13,2 kV	1617.0	2567732.666108152	6499682.106385488	NULL	NULL
13,2 kV	1618.0	2567776.4338689162	6499890.198594575	NULL	NULL
13,2 kV	1619.0	2567804.9070057357	6499884.414200816	NULL	NULL
13,2 kV	1620.0	2565752.2630348043	6499760.353264727	Fusible	Cerrado
13,2 kV	1621.0	2595547.083557443	6488058.819064799	NULL	NULL
13,2 kV	1622.0	2595567.7370850523	6488179.2752188025	NULL	NULL
13,2 kV	1623.0	2595838.891849681	6488135.649937834	NULL	NULL
13,2 kV	1624.0	2595835.0499077993	6488109.82518719	NULL	NULL
13,2 kV	1625.0	2568901.74215249	6498639.1759598395	Fusible	Cerrado
13,2 kV	1626.0	2569019.933061114	6498612.803073461	NULL	NULL
13,2 kV	1627.0	2568984.5192409805	6498429.302357083	NULL	NULL
13,2 kV	1628.0	2569215.215343644	6498383.47924444	NULL	NULL
13,2 kV	1629.0	2569480.132926821	6498329.425655133	NULL	NULL
13,2 kV	1630.0	2569486.7814162904	6498358.7634173045	NULL	NULL
13,2 kV	1631.0	2565827.5949803223	6500111.881120601	NULL	NULL
13,2 kV	1632.0	2567838.904623048	6499041.735644062	NULL	NULL
13,2 kV	1633.0	2571812.9425682314	6497110.861355432	NULL	NULL
13,2 kV	1634.0	2571801.920634287	6497040.51889809	Fusible	Cerrado
13,2 kV	1635.0	2571781.557197134	6496916.407174289	NULL	NULL
13,2 kV	1636.0	2570363.460940656	6497563.043901789	NULL	NULL
13,2 kV	1637.0	2661789.734783788	6515629.870674282	Fusible	Cerrado
13,2 kV	1638.0	2665530.81126097	6516627.008459536	NULL	NULL
13,2 kV	1639.0	2661721.840619807	6515519.812228506	NULL	NULL
13,2 kV	1640.0	2661870.3581067217	6515142.723036128	NULL	NULL
13,2 kV	1641.0	2661991.3637373475	6514817.271446224	NULL	NULL
13,2 kV	1642.0	2662728.816910777	6514319.342638713	NULL	NULL
13,2 kV	1643.0	2664033.2451485144	6513101.048905124	NULL	NULL
13,2 kV	1644.0	2664625.3015131266	6513065.788823356	NULL	NULL
13,2 kV	1645.0	2665062.0908526457	6512727.318297894	NULL	NULL
13,2 kV	1646.0	2665549.6621992025	6512063.519794712	NULL	NULL
13,2 kV	1647.0	2665786.3567869435	6511745.6252824925	NULL	NULL
13,2 kV	1648.0	2666680.557467084	6510764.31746001	NULL	NULL
13,2 kV	1649.0	2667086.4736861936	6510609.42275992	NULL	NULL
13,2 kV	1650.0	2667377.6922656917	6510309.57806754	NULL	NULL
13,2 kV	1651.0	2667582.664850658	6510046.0391537445	NULL	NULL
13,2 kV	1652.0	2667794.330101738	6509448.433148568	NULL	NULL
13,2 kV	1653.0	2668203.3474083184	6508885.911496827	NULL	NULL
13,2 kV	1654.0	2668835.6362666134	6508345.86899674	NULL	NULL
13,2 kV	1655.0	2669366.139425453	6507946.732057653	NULL	NULL
13,2 kV	1656.0	2669987.1352354735	6507484.657001549	NULL	NULL
13,2 kV	1657.0	2670520.37305555	6507093.04361104	NULL	NULL
13,2 kV	1658.0	2670961.123619014	6506618.235361167	NULL	NULL
13,2 kV	1659.0	2671344.329631848	6506228.586445644	NULL	NULL
13,2 kV	1660.0	2671871.5594705376	6505823.020605163	NULL	NULL
13,2 kV	1661.0	2673147.7444137493	6505647.079733388	NULL	NULL
13,2 kV	1662.0	2673730.9028085265	6505193.412437392	NULL	NULL
13,2 kV	1663.0	2568883.2221607063	6497254.052568354	NULL	NULL
13,2 kV	1664.0	2568459.3170524235	6499903.873493607	NULL	NULL
13,2 kV	1665.0	2568445.2751424015	6499907.1215836285	Fusible	Cerrado
13,2 kV	1666.0	2592065.550000423	6487562.972805237	NULL	NULL
13,2 kV	1667.0	2592109.604367329	6487603.18956292	NULL	NULL
13,2 kV	1668.0	2592146.509501456	6487642.057960079	NULL	NULL
13,2 kV	1669.0	2592229.0055157375	6487730.692064404	NULL	NULL
13,2 kV	1670.0	2592329.7718513953	6487834.439215829	NULL	NULL
13,2 kV	1671.0	2592412.231826606	6487917.264811569	NULL	NULL
13,2 kV	1672.0	2592439.7351853494	6487949.509654641	NULL	NULL
13,2 kV	1673.0	2592494.0278855753	6487978.821115183	NULL	NULL
13,2 kV	1674.0	2592540.9727270664	6487997.696068168	NULL	NULL
13,2 kV	1675.0	2592593.262989631	6488023.53697471	NULL	NULL
13,2 kV	1676.0	2592669.9157529534	6488073.997299847	NULL	NULL
13,2 kV	1677.0	2592748.4433454517	6488173.694216022	NULL	NULL
13,2 kV	1678.0	2592789.798856411	6488225.905500817	NULL	NULL
13,2 kV	1679.0	2592857.6996182944	6488302.799105546	NULL	NULL
13,2 kV	1680.0	2592888.404948453	6488337.571079461	NULL	NULL
13,2 kV	1681.0	2592915.95733545	6488369.9490597565	NULL	NULL
13,2 kV	1682.0	2592956.2750802333	6488414.819922646	NULL	NULL
13,2 kV	1683.0	2593025.749658043	6488487.028608107	NULL	NULL
13,2 kV	1684.0	2593066.642228459	6488505.987933557	NULL	NULL
13,2 kV	1685.0	2593085.6202420034	6488514.786850615	NULL	NULL
13,2 kV	1686.0	2593145.658863073	6488508.485192645	NULL	NULL
13,2 kV	1687.0	2593189.8905812036	6488495.9891149625	NULL	NULL
13,2 kV	1688.0	2593267.437468026	6488483.439716217	NULL	NULL
13,2 kV	1689.0	2593388.1265997486	6488450.825299574	NULL	NULL
13,2 kV	1690.0	2593518.6796047417	6488439.830089651	NULL	NULL
13,2 kV	1691.0	2593657.5080268374	6488430.779995283	NULL	NULL
13,2 kV	1692.0	2593720.665314956	6488437.288824132	NULL	NULL
13,2 kV	1693.0	2593780.505407087	6488449.867189099	NULL	NULL
13,2 kV	1694.0	2593860.029817502	6488460.845685332	NULL	NULL
13,2 kV	1695.0	2593942.28712024	6488466.87054084	NULL	NULL
13,2 kV	1696.0	2593992.123164853	6488449.0134257255	NULL	NULL
13,2 kV	1697.0	2594071.321865843	6488410.809477714	NULL	NULL
13,2 kV	1698.0	2594090.6798860068	6488401.091651278	NULL	NULL
13,2 kV	1699.0	2594217.0760496976	6488317.343293804	NULL	NULL
13,2 kV	1700.0	2594292.602775076	6488273.440678461	NULL	NULL
13,2 kV	1701.0	2594358.23039693	6488251.548591575	NULL	NULL
13,2 kV	1702.0	2594474.8914492615	6488235.868737942	NULL	NULL
13,2 kV	1703.0	2594626.778880216	6488225.9085513335	NULL	NULL
13,2 kV	1704.0	2594793.6219027666	6488221.173792224	NULL	NULL
13,2 kV	1705.0	2594873.641462704	6488221.45449568	NULL	NULL
13,2 kV	1706.0	2594946.2887239773	6488221.103851855	NULL	NULL
13,2 kV	1707.0	2595004.3243122427	6488230.258799822	NULL	NULL
13,2 kV	1708.0	2595058.929107883	6488245.358180877	NULL	NULL
13,2 kV	1709.0	2595138.2026353315	6488285.917539168	NULL	NULL
13,2 kV	1710.0	2595235.0880306815	6488355.960526325	NULL	NULL
13,2 kV	1711.0	2595322.8866056316	6488415.496816852	NULL	NULL
13,2 kV	1712.0	2568549.732856428	6500309.727450444	NULL	NULL
13,2 kV	1713.0	2568496.045760511	6500147.217161157	Fusible	Cerrado
13,2 kV	1714.0	2568476.814031192	6499982.234130256	NULL	NULL
13,2 kV	1715.0	2568464.4524996164	6499984.937360081	Fusible	Cerrado
13,2 kV	1716.0	2568527.143763799	6500314.774076226	Fusible	Cerrado
13,2 kV	1717.0	2568148.602645248	6500400.81733236	NULL	NULL
13,2 kV	1718.0	2567917.766265279	6500452.513813842	NULL	NULL
13,2 kV	1719.0	2567892.052183793	6500479.497539434	Fusible	Abierto
13,2 kV	1720.0	2568356.4132034276	6500352.916964993	NULL	NULL
13,2 kV	1721.0	2568190.368919283	6499529.235571354	NULL	NULL
13,2 kV	1722.0	2568101.824035681	6498226.8142450275	NULL	NULL
13,2 kV	1723.0	2568447.244452641	6499849.805740747	NULL	NULL
13,2 kV	1724.0	2566036.0758255534	6497988.013822788	NULL	NULL
13,2 kV	1725.0	2566062.1315227984	6498009.642781257	Fusible	Cerrado
