c_98,-31.65237674065677,-68.27269163238768
c_99,-31.65277608964557,-68.27025632703796
c_x_113,-31.65277608964557,-68.27025632703796
c_x_114,-31.65298257473705,-68.26739162658986
c_x_17,-31.658972738845986,-68.28534344232573
c_x_18,-31.65749471934135,-68.28074484641188
c_x_200,-31.6454974591386,-68.28591808517035
c_x_378,-31.65635611347272,-68.2724225783185
c_x_49,-31.64919095800392,-68.27678737829372
c_x_50,-31.65049666202676,-68.27708509521062
c_x_51,-31.65072464462513,-68.27411622038376
c_x_52,-31.652644105192525,-68.2745573355126
c_x_53,-31.65718393879856,-68.27178909336901
c_x_54,-31.65622713392549,-68.26813968669477
c_x_55,-31.65633980290965,-68.27424473143516
c_x_56,-31.656260204160663,-68.2766241802354
c_x_58,-31.65497590227088,-68.27697492051165
c_x_6005,-31.645573745409635,-68.28562896480373
c_x_61,-31.65472867146947,-68.28606821127492
c_x_62,-31.65081234260768,-68.28512014233402
c_x_63,-31.647344025701788,-68.28430970615122
c_x_65,-31.65736209440904,-68.27602467065994
c_x_68,-31.65385941027338,-68.27605605549834
c_x_73,-31.6563539523792,-68.28456195299232
c_x_77,-31.65255800498527,-68.28535645713968
c_x_78,-31.65494398473406,-68.27183914236834
c_x_83,-31.65357625817663,-68.27895930727509
c_x_86,-31.647726870938687,-68.28439227988717
c_x_87,-31.648698279328,-68.27961461672264
c_x_88,-31.656055884088623,-68.28904437008141
c_x_90,-31.658662230807032,-68.26829375847
c_x_97,-31.65804257535106,-68.28794385230091
u_1,-31.655222440397967,-68.28220625599647
u_10,-31.64547956327017,-68.2797176092642
u_100,-31.656395929565747,-68.29006832603258
u_101,-31.65650468530384,-68.2894530312283
u_102,-31.65612464495801,-68.28936613493673
u_103,-31.65613219755683,-68.28932306059987
u_104,-31.65931352237455,-68.27119389785862
u_105,-31.659649624419664,-68.26923301771059
u_106,-31.660571217322687,-68.262927352019
u_107,-31.65714352178994,-68.2829248474436
u_108,-31.66470220296299,-68.27268075269687
u_109,-31.66298118169226,-68.27367710301544
u_11,-31.665681926848496,-68.27276111146755
u_110,-31.639082049881537,-68.27847947440439
u_111,-31.634210406551595,-68.27709553380332
